id_text,text_name,l_no,text
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 30,sux:gur[rim]N sux:bandudu[basket]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 31,sux:gur[rim]N sux:balaŋ[instrument]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 32,sux:hilum[resin]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 33,sux:hilum[resin]N sux:šagkal[tree]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 34,sux:suhub[tread]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 35,sux:tulubum[tree]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 36,sux:ŋešdubdim[tool]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 40,sux:uh[weathervane]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 41,sux:ŋeššudumak[tally]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 42,sux:mašdara[inscription]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 43,sux:leʾum[board]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 44,sux:maš[plant]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 45,sux:maš[plant]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 46,sux:maš[plant]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 47,sux:sugin[rot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 48,sux:sugin[rot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 49,sux:sugin[rot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 50,sux:ellag[ball]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 51,sux:ŋešellag[tool]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 52,sux:ellag[ball]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 53,sux:esi[tree]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 56,sux:kur[wood]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 57,sux:ŋeškur[tree]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],c iv 58,sux:kur[wood]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 1',sux:madal[pole]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 2',sux:madal[pole]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 3',sux:malalum[container]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 4',sux:gazinbu[pole]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 5',sux:gidim[device]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 6',sux:ŋešpu[rim]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 7',sux:ŋešpu[rim]N sux:mansim[sieve]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 18',sux:kun[tail]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 21',sux:šutug[reed-hut]N sux:šub[fall]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 22',sux:gag[nail]N sux:papah[cella]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 23',sux:ŋešpaphalla[trap?]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 24',sux:ŋešgu[stock]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 25',sux:ŋešŋiri[fetters]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 26',sux:manu[wood]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 34',sux:ŋeš[tree]N sux:dud[mound]N sux:kug[pure]V/i
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 35',sux:ŋeš[tree]N sux:dar[split]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 36',sux:ŋeš[tree]N sux:kud[cut]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 37',sux:gibil[firewood]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 39',sux:tur[small]V/i
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 44',sux:Enbul[1]DN
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 45',sux:ŋeš[tree]N sux:daŋal[wide]V/i
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 46',sux:udug[demon]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d i 47',sux:niŋ[thing]N sux:šukara[tool]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 3',sux:ŋeš[tree]N sux:dim[create]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 4',sux:ŋeš[tree]N sux:dim[create]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 5',sux:kiri[orchard]N sux:dug[good]V/i
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 6',sux:ŋeš[tree]N sux:saŋ[head]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 7',sux:zag[side]N sux:us[follow]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 8',sux:ŋeš[tree]N sux:a[water]N sux:la[hang]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 9',sux:ŋeš[tree]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 10',sux:ŋeš[tree]N sux:sukud[height]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 11',sux:ŋeš[tree]N sux:duru[wet]V/i
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 13',sux:gam[crook]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 14',sux:sipad[shepherd]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 15',sux:tab[double]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 20',sux:li[juniper]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 21',sux:ŋešhur[plan]N sux:saŋtag[~worker]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 22',sux:ŋeš[tree]N sux:sa[bundle]N sux:kešed[bind]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 23',sux:ŋeš[tree]N sux:kiŋar[area]N sux:zag[side]N sux:la[hang]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 24',sux:gu₂.NE.saŋ.ŋa₂[container]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 25',sux:zabar[bronze]N sux:gub[stand]V/i
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 26',sux:šu[handle]N sux:kin[sickle]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 27',sux:tun[container]N sux:gidubak[stylus]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 28',sux:SAL.UŠ[sheath]N sux:šuʾi[barber]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 29',sux:SAL.UŠ[sheath]N sux:ŋiri[dagger]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 30',sux:adar[plant]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 48',sux:suku[pole]N sux:ig[door]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d ii 50',sux:ŋeš[tree]N sux:šu[hand]N sux:de[bring]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d iii 4',sux:gag[nail]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d iii 5',sux:dug[good]V/i
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d iii 6',sux:zana[doll]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],d iii 7',sux:e[house]N sux:zana[doll]N
