,id_line,label,lemma,base,extent,scope,id_text,line
859,X499086.13,r i 7',gamun[cumin]N giggi[black]V/i,{u₂}gamun giggi{sar},,,X499086,13
860,X499086.14,r i 8',sullim[spice]N,{u₂}sullim{sar},,,X499086,14
861,X499086.15,r i 9',sullim[spice]N x[NA]NA,{u₂}sullim x,,,X499086,15
862,X499086.16,,,,rest,column,X499086,16
863,X499086.18,,,,beginning,column,X499086,18
864,X499086.19,r ii 1',x{ku₆}[NA]NA,x{ku₆},,,X499086,19
865,X499086.20,r ii 2',x{ku₆}[NA]NA,x{ku₆},,,X499086,20
866,X499086.21,r ii 3',x{ku₆}[NA]NA,x{ku₆},,,X499086,21
867,X499086.22,r ii 4',izi[fish]N,izi{ku₆},,,X499086,22
868,X499086.23,r ii 5',x{ku₆}[NA]NA,x{ku₆},,,X499086,23
869,X499086.24,r ii 6',x{ku₆}[NA]NA,x{ku₆},,,X499086,24
870,X499086.25,r ii 7',adamin[fish]N,a-da-min₃{ku₆},,,X499086,25
871,X499086.26,r ii 8',x{ku₆}[NA]NA,x{ku₆},,,X499086,26
